_id,ts,value,topic_id
ObjectId(5757e5390f484a81e1149c9c),2016-06-08T09:02:32.893Z,0,ObjectId(57294073c56e5232da38429b)
ObjectId(5757e5390f484a81e1149c90),2016-06-08T09:02:32.893Z,300,ObjectId(57294073c56e5232da384296)
ObjectId(5757e5390f484a81e1149c92),2016-06-08T09:02:32.893Z,0,ObjectId(57294073c56e5232da384297)
ObjectId(5757e5390f484a81e1149c8e),2016-06-08T09:02:32.893Z,68,ObjectId(57294073c56e5232da384295)
ObjectId(5757e5390f484a81e1149c8b),2016-06-08T09:02:32.893Z,9.473684310913086,ObjectId(57294073c56e5232da384294)
ObjectId(5757e5390f484a81e1149c86),2016-06-08T09:02:32.893Z,0,ObjectId(56da6042c56e5232da89fc62)
ObjectId(5757e5390f484a81e1149c89),2016-06-08T09:02:32.893Z,2,ObjectId(57294073c56e5232da384293)
ObjectId(5757e5390f484a81e1149cca),2016-06-08T09:02:33.497Z,2,ObjectId(57294074c56e5232da384323)
ObjectId(5757e5390f484a81e1149cc7),2016-06-08T09:02:33.497Z,0,ObjectId(57294074c56e5232da384320)
ObjectId(5757e5390f484a81e1149cc9),2016-06-08T09:02:33.497Z,130,ObjectId(57294074c56e5232da384322)
ObjectId(5757e5390f484a81e1149cc5),2016-06-08T09:02:33.497Z,0,ObjectId(57294074c56e5232da38431e)
ObjectId(5757e5390f484a81e1149cc8),2016-06-08T09:02:33.497Z,76,ObjectId(57294074c56e5232da384321)
ObjectId(5757e5390f484a81e1149cc4),2016-06-08T09:02:33.497Z,0,ObjectId(57294074c56e5232da38431d)
ObjectId(5757e5390f484a81e1149cc6),2016-06-08T09:02:33.497Z,0,ObjectId(57294074c56e5232da38431f)
ObjectId(5757e5390f484a81e1149cc3),2016-06-08T09:02:33.497Z,76,ObjectId(57294074c56e5232da38431c)
ObjectId(5757e5390f484a81e1149cc2),2016-06-08T09:02:33.497Z,0,ObjectId(57294074c56e5232da38431b)
ObjectId(5757e5390f484a81e1149cc0),2016-06-08T09:02:33.497Z,0,ObjectId(57294074c56e5232da384319)
ObjectId(5757e5390f484a81e1149cbf),2016-06-08T09:02:33.497Z,71.9000015258789,ObjectId(57294074c56e5232da384318)
ObjectId(5757e5390f484a81e1149cc1),2016-06-08T09:02:33.497Z,68,ObjectId(57294074c56e5232da38431a)
ObjectId(5757e5390f484a81e1149cbd),2016-06-08T09:02:33.497Z,68,ObjectId(57294074c56e5232da384316)
ObjectId(5757e5390f484a81e1149cbe),2016-06-08T09:02:33.497Z,0,ObjectId(57294074c56e5232da384317)
ObjectId(5757e5390f484a81e1149cbc),2016-06-08T09:02:33.497Z,72,ObjectId(57294074c56e5232da384315)
ObjectId(5757e5390f484a81e1149cbb),2016-06-08T09:02:33.497Z,250,ObjectId(57294074c56e5232da384314)
ObjectId(5757e5390f484a81e1149cb8),2016-06-08T09:02:33.497Z,76,ObjectId(57294074c56e5232da384311)
ObjectId(5757e5390f484a81e1149cb9),2016-06-08T09:02:33.497Z,0,ObjectId(57294074c56e5232da384312)
ObjectId(5757e5390f484a81e1149cb7),2016-06-08T09:02:33.497Z,0,ObjectId(57294074c56e5232da384310)
ObjectId(5757e5390f484a81e1149cba),2016-06-08T09:02:33.497Z,0,ObjectId(57294074c56e5232da384313)
ObjectId(5757e5390f484a81e1149cb6),2016-06-08T09:02:33.497Z,2,ObjectId(57294074c56e5232da38430f)
ObjectId(5757e5390f484a81e1149cb5),2016-06-08T09:02:33.497Z,0,ObjectId(56da6043c56e5232da89fce9)
ObjectId(5757e53a0f484a81e1149d2c),2016-06-08T09:02:33.952Z,150,ObjectId(57294074c56e5232da384397)
ObjectId(5757e53a0f484a81e1149d2b),2016-06-08T09:02:33.952Z,75,ObjectId(57294074c56e5232da384396)
ObjectId(5757e53a0f484a81e1149d27),2016-06-08T09:02:33.952Z,0,ObjectId(57294074c56e5232da384394)
ObjectId(5757e53a0f484a81e1149d29),2016-06-08T09:02:33.952Z,0,ObjectId(57294074c56e5232da384395)
ObjectId(5757e53a0f484a81e1149d2d),2016-06-08T09:02:33.952Z,2,ObjectId(57294074c56e5232da384398)
ObjectId(5757e53a0f484a81e1149d21),2016-06-08T09:02:33.952Z,75.0999984741211,ObjectId(57294074c56e5232da384391)
ObjectId(5757e53a0f484a81e1149d25),2016-06-08T09:02:33.952Z,0,ObjectId(57294074c56e5232da384393)
ObjectId(5757e53a0f484a81e1149d23),2016-06-08T09:02:33.952Z,0,ObjectId(57294074c56e5232da384392)
ObjectId(5757e53a0f484a81e1149d1f),2016-06-08T09:02:33.952Z,0,ObjectId(57294074c56e5232da384390)
ObjectId(5757e53a0f484a81e1149d1d),2016-06-08T09:02:33.952Z,68,ObjectId(57294074c56e5232da38438f)
ObjectId(5757e53a0f484a81e1149d1b),2016-06-08T09:02:33.952Z,0,ObjectId(57294074c56e5232da38438e)
ObjectId(5757e53a0f484a81e1149d19),2016-06-08T09:02:33.952Z,57.5,ObjectId(57294074c56e5232da38438d)
ObjectId(5757e53a0f484a81e1149d14),2016-06-08T09:02:33.952Z,0,ObjectId(57294074c56e5232da384388)
ObjectId(5757e53a0f484a81e1149d15),2016-06-08T09:02:33.952Z,800,ObjectId(57294074c56e5232da384389)
ObjectId(5757e53a0f484a81e1149d17),2016-06-08T09:02:33.952Z,68,ObjectId(57294074c56e5232da38438b)
ObjectId(5757e53a0f484a81e1149d18),2016-06-08T09:02:33.952Z,0,ObjectId(57294074c56e5232da38438c)
ObjectId(5757e53a0f484a81e1149d16),2016-06-08T09:02:33.952Z,72,ObjectId(57294074c56e5232da38438a)
ObjectId(5757e53a0f484a81e1149d13),2016-06-08T09:02:33.952Z,94.82968139648438,ObjectId(57294074c56e5232da384387)
ObjectId(5757e53a0f484a81e1149d11),2016-06-08T09:02:33.952Z,7.473684310913086,ObjectId(57294074c56e5232da384385)
ObjectId(5757e53a0f484a81e1149d12),2016-06-08T09:02:33.952Z,75,ObjectId(57294074c56e5232da384386)
ObjectId(5757e53a0f484a81e1149d10),2016-06-08T09:02:33.952Z,1,ObjectId(57294074c56e5232da384384)
ObjectId(5757e53a0f484a81e1149d0f),2016-06-08T09:02:33.952Z,11.853710174560547,ObjectId(56da6046c56e5232da89fd91)
ObjectId(5757df2a0f484a81e1101e90),2016-06-08T09:02:34.085Z,0,ObjectId(572cf836c56e524fcd5fdc81)
ObjectId(5757df2a0f484a81e1101e92),2016-06-08T09:02:34.085Z,0.2,ObjectId(572cf836c56e524fcd5fdc83)
ObjectId(5757df2a0f484a81e1101e8e),2016-06-08T09:02:34.085Z,65,ObjectId(572cf836c56e524fcd5fdc7f)
ObjectId(5757df2a0f484a81e1101e8a),2016-06-08T09:02:34.085Z,0,ObjectId(572cf836c56e524fcd5fdc7b)
ObjectId(5757df2a0f484a81e1101e88),2016-06-08T09:02:34.085Z,23.2,ObjectId(572cf836c56e524fcd5fdc79)
ObjectId(5757df2a0f484a81e1101e86),2016-06-08T09:02:34.085Z,0,ObjectId(572cf836c56e524fcd5fdc77)
ObjectId(5757df2a0f484a81e1101e8c),2016-06-08T09:02:34.085Z,1.7,ObjectId(572cf836c56e524fcd5fdc7d)
ObjectId(5757df2a0f484a81e1101e81),2016-06-08T09:02:34.085Z,10,ObjectId(572cf836c56e524fcd5fdc71)
ObjectId(5757df2a0f484a81e1101e80),2016-06-08T09:02:34.085Z,0,ObjectId(572cf836c56e524fcd5fdc6f)
ObjectId(5757df2a0f484a81e1101e84),2016-06-08T09:02:34.085Z,0,ObjectId(572cf836c56e524fcd5fdc75)
ObjectId(5757df2a0f484a81e1101e83),2016-06-08T09:02:34.085Z,35,ObjectId(572cf836c56e524fcd5fdc73)
ObjectId(5757df2a0f484a81e1101e9f),2016-06-08T09:02:34.086Z,0,ObjectId(5747b381c56e5202d4bd7617)
ObjectId(5757df2a0f484a81e1101e9e),2016-06-08T09:02:34.086Z,65,ObjectId(5747b381c56e5202d4bd7615)
ObjectId(5757df2a0f484a81e1101ea0),2016-06-08T09:02:34.086Z,0.2,ObjectId(5747b381c56e5202d4bd7619)
ObjectId(5757df2a0f484a81e1101e9b),2016-06-08T09:02:34.086Z,23.2,ObjectId(5747b381c56e5202d4bd760f)
ObjectId(5757df2a0f484a81e1101e9d),2016-06-08T09:02:34.086Z,1.7,ObjectId(5747b381c56e5202d4bd7613)
ObjectId(5757df2a0f484a81e1101e9a),2016-06-08T09:02:34.086Z,0,ObjectId(5747b381c56e5202d4bd760d)
ObjectId(5757df2a0f484a81e1101e99),2016-06-08T09:02:34.086Z,0,ObjectId(5747b381c56e5202d4bd760b)
ObjectId(5757df2a0f484a81e1101e9c),2016-06-08T09:02:34.086Z,0,ObjectId(5747b381c56e5202d4bd7611)
ObjectId(5757df2a0f484a81e1101e98),2016-06-08T09:02:34.086Z,35,ObjectId(5747b381c56e5202d4bd7609)
ObjectId(5757df2a0f484a81e1101e97),2016-06-08T09:02:34.086Z,10,ObjectId(5747b381c56e5202d4bd7607)
ObjectId(5757df2a0f484a81e1101e95),2016-06-08T09:02:34.086Z,0,ObjectId(5747b381c56e5202d4bd7605)
ObjectId(5757e53a0f484a81e1149d50),2016-06-08T09:02:34.167Z,2,ObjectId(57294074c56e5232da38442f)
ObjectId(5757e53a0f484a81e1149d4f),2016-06-08T09:02:34.167Z,150,ObjectId(57294074c56e5232da38442e)
ObjectId(5757e53a0f484a81e1149d4e),2016-06-08T09:02:34.167Z,76,ObjectId(57294074c56e5232da38442d)
ObjectId(5757e53a0f484a81e1149d4d),2016-06-08T09:02:34.167Z,0,ObjectId(57294074c56e5232da38442c)
ObjectId(5757e53a0f484a81e1149d49),2016-06-08T09:02:34.167Z,0,ObjectId(57294074c56e5232da384429)
ObjectId(5757e53a0f484a81e1149d47),2016-06-08T09:02:34.167Z,76.20000457763672,ObjectId(57294074c56e5232da384428)
ObjectId(5757e53a0f484a81e1149d4a),2016-06-08T09:02:34.167Z,0,ObjectId(57294074c56e5232da38442a)
ObjectId(5757e53a0f484a81e1149d4c),2016-06-08T09:02:34.167Z,0,ObjectId(57294074c56e5232da38442b)
ObjectId(5757e53a0f484a81e1149d42),2016-06-08T09:02:34.167Z,0,ObjectId(57294074c56e5232da384425)
ObjectId(5757e53a0f484a81e1149d3e),2016-06-08T09:02:34.167Z,0,ObjectId(57294074c56e5232da384423)
ObjectId(5757e53a0f484a81e1149d45),2016-06-08T09:02:34.167Z,0,ObjectId(57294074c56e5232da384427)
ObjectId(5757e53a0f484a81e1149d40),2016-06-08T09:02:34.167Z,74.5,ObjectId(57294074c56e5232da384424)
ObjectId(5757e53a0f484a81e1149d43),2016-06-08T09:02:34.167Z,68,ObjectId(57294074c56e5232da384426)
ObjectId(5757e53a0f484a81e1149d3c),2016-06-08T09:02:34.167Z,68,ObjectId(57294074c56e5232da384422)
ObjectId(5757e53a0f484a81e1149d3b),2016-06-08T09:02:34.167Z,72,ObjectId(57294074c56e5232da384421)
ObjectId(5757e53a0f484a81e1149d38),2016-06-08T09:02:34.167Z,0,ObjectId(57294074c56e5232da38441f)
ObjectId(5757e53a0f484a81e1149d39),2016-06-08T09:02:34.167Z,200,ObjectId(57294074c56e5232da384420)
ObjectId(5757e53a0f484a81e1149d36),2016-06-08T09:02:34.167Z,0,ObjectId(57294074c56e5232da38441e)
ObjectId(5757e53a0f484a81e1149d33),2016-06-08T09:02:34.167Z,0,ObjectId(57294074c56e5232da38441c)
ObjectId(5757e53a0f484a81e1149d35),2016-06-08T09:02:34.167Z,76,ObjectId(57294074c56e5232da38441d)
ObjectId(5757e53a0f484a81e1149d31),2016-06-08T09:02:34.167Z,2,ObjectId(57294074c56e5232da38441b)
ObjectId(5757e53a0f484a81e1149d2f),2016-06-08T09:02:34.167Z,0,ObjectId(56da6047c56e5232da89fdff)
ObjectId(5757e53a0f484a81e1149d8e),2016-06-08T09:02:34.433Z,76,ObjectId(57294074c56e5232da3844a9)
ObjectId(5757e53a0f484a81e1149d8f),2016-06-08T09:02:34.433Z,200,ObjectId(57294074c56e5232da3844aa)
ObjectId(5757e53a0f484a81e1149d90),2016-06-08T09:02:34.433Z,2,ObjectId(57294074c56e5232da3844ab)
ObjectId(5757e53a0f484a81e1149d8b),2016-06-08T09:02:34.433Z,0,ObjectId(57294074c56e5232da3844a6)
ObjectId(5757e53a0f484a81e1149d88),2016-06-08T09:02:34.433Z,0,ObjectId(57294074c56e5232da3844a3)
ObjectId(5757e53a0f484a81e1149d86),2016-06-08T09:02:34.433Z,0,ObjectId(57294074c56e5232da3844a1)
ObjectId(5757e53a0f484a81e1149d8c),2016-06-08T09:02:34.433Z,0,ObjectId(57294074c56e5232da3844a7)
ObjectId(5757e53a0f484a81e1149d85),2016-06-08T09:02:34.433Z,69.4000015258789,ObjectId(57294074c56e5232da3844a0)
ObjectId(5757e53a0f484a81e1149d8a),2016-06-08T09:02:34.433Z,0,ObjectId(57294074c56e5232da3844a5)
ObjectId(5757e53a0f484a81e1149d87),2016-06-08T09:02:34.433Z,68,ObjectId(57294074c56e5232da3844a2)
ObjectId(5757e53a0f484a81e1149d84),2016-06-08T09:02:34.433Z,0,ObjectId(57294074c56e5232da38449f)
ObjectId(5757e53a0f484a81e1149d89),2016-06-08T09:02:34.433Z,75.80000305175781,ObjectId(57294074c56e5232da3844a4)
ObjectId(5757e53a0f484a81e1149d8d),2016-06-08T09:02:34.433Z,0,ObjectId(57294074c56e5232da3844a8)
ObjectId(5757e53a0f484a81e1149d81),2016-06-08T09:02:34.433Z,72,ObjectId(57294074c56e5232da38449d)
ObjectId(5757e53a0f484a81e1149d7d),2016-06-08T09:02:34.433Z,0,ObjectId(57294074c56e5232da38449b)
ObjectId(5757e53a0f484a81e1149d76),2016-06-08T09:02:34.433Z,2,ObjectId(57294074c56e5232da384497)
ObjectId(5757e53a0f484a81e1149d7f),2016-06-08T09:02:34.433Z,400,ObjectId(57294074c56e5232da38449c)
ObjectId(5757e53a0f484a81e1149d78),2016-06-08T09:02:34.433Z,0,ObjectId(57294074c56e5232da384498)
ObjectId(5757e53a0f484a81e1149d7c),2016-06-08T09:02:34.433Z,12.359085083007812,ObjectId(57294074c56e5232da38449a)
ObjectId(5757e53a0f484a81e1149d82),2016-06-08T09:02:34.433Z,68,ObjectId(57294074c56e5232da38449e)
ObjectId(5757e53a0f484a81e1149d7a),2016-06-08T09:02:34.433Z,76,ObjectId(57294074c56e5232da384499)
ObjectId(5757e53a0f484a81e1149d75),2016-06-08T09:02:34.433Z,3.081439971923828,ObjectId(56da6048c56e5232da89fe73)
ObjectId(5757e53b0f484a81e1149dac),2016-06-08T09:02:34.481Z,70,ObjectId(57294074c56e5232da3844ee)
ObjectId(5757e53b0f484a81e1149da8),2016-06-08T09:02:34.481Z,0,ObjectId(57294074c56e5232da3844ea)
ObjectId(5757e53b0f484a81e1149daa),2016-06-08T09:02:34.481Z,0,ObjectId(57294074c56e5232da3844ec)
ObjectId(5757e53b0f484a81e1149dab),2016-06-08T09:02:34.481Z,0,ObjectId(57294074c56e5232da3844ed)
ObjectId(5757e53b0f484a81e1149dae),2016-06-08T09:02:34.481Z,2,ObjectId(57294074c56e5232da3844f0)
ObjectId(5757e53b0f484a81e1149dad),2016-06-08T09:02:34.481Z,800,ObjectId(57294074c56e5232da3844ef)
ObjectId(5757e53b0f484a81e1149da7),2016-06-08T09:02:34.481Z,66.20000457763672,ObjectId(57294074c56e5232da3844e9)
ObjectId(5757e53b0f484a81e1149da9),2016-06-08T09:02:34.481Z,1,ObjectId(57294074c56e5232da3844eb)
ObjectId(5757e53b0f484a81e1149da2),2016-06-08T09:02:34.481Z,0,ObjectId(57294074c56e5232da3844e4)
ObjectId(5757e53b0f484a81e1149da0),2016-06-08T09:02:34.481Z,68,ObjectId(57294074c56e5232da3844e2)
ObjectId(5757e53b0f484a81e1149da5),2016-06-08T09:02:34.481Z,66,ObjectId(57294074c56e5232da3844e7)
ObjectId(5757e53b0f484a81e1149da1),2016-06-08T09:02:34.481Z,66,ObjectId(57294074c56e5232da3844e3)
ObjectId(5757e53b0f484a81e1149da4),2016-06-08T09:02:34.481Z,0,ObjectId(57294074c56e5232da3844e6)
ObjectId(5757e53b0f484a81e1149da6),2016-06-08T09:02:34.481Z,0,ObjectId(57294074c56e5232da3844e8)
ObjectId(5757e53b0f484a81e1149da3),2016-06-08T09:02:34.481Z,57.79999923706055,ObjectId(57294074c56e5232da3844e5)
ObjectId(5757e53b0f484a81e1149d9c),2016-06-08T09:02:34.481Z,70,ObjectId(57294074c56e5232da3844de)
ObjectId(5757e53b0f484a81e1149d9f),2016-06-08T09:02:34.481Z,1200,ObjectId(57294074c56e5232da3844e1)
ObjectId(5757e53b0f484a81e1149d9e),2016-06-08T09:02:34.481Z,0,ObjectId(57294074c56e5232da3844e0)
ObjectId(5757e53b0f484a81e1149d9b),2016-06-08T09:02:34.481Z,14.210526466369629,ObjectId(57294074c56e5232da3844dd)
ObjectId(5757e53b0f484a81e1149d9d),2016-06-08T09:02:34.481Z,800,ObjectId(57294074c56e5232da3844df)
ObjectId(5757e53b0f484a81e1149d99),2016-06-08T09:02:34.481Z,0,ObjectId(56da604ac56e5232da89fe9d)
ObjectId(5757e53b0f484a81e1149d9a),2016-06-08T09:02:34.481Z,2,ObjectId(57294074c56e5232da3844dc)
ObjectId(5757e53b0f484a81e1149e05),2016-06-08T09:02:34.660Z,0,ObjectId(57294075c56e5232da384502)
ObjectId(5757e53b0f484a81e1149e04),2016-06-08T09:02:34.660Z,0,ObjectId(57294075c56e5232da384501)
ObjectId(5757e53b0f484a81e1149e08),2016-06-08T09:02:34.660Z,2,ObjectId(57294075c56e5232da384505)
ObjectId(5757e53b0f484a81e1149e07),2016-06-08T09:02:34.660Z,400,ObjectId(57294075c56e5232da384504)
ObjectId(5757e53b0f484a81e1149e06),2016-06-08T09:02:34.660Z,75,ObjectId(57294075c56e5232da384503)
ObjectId(5757e53b0f484a81e1149e00),2016-06-08T09:02:34.660Z,0,ObjectId(57294075c56e5232da3844fd)
ObjectId(5757e53b0f484a81e1149dfe),2016-06-08T09:02:34.660Z,68,ObjectId(57294075c56e5232da3844fc)
ObjectId(5757e53b0f484a81e1149e03),2016-06-08T09:02:34.660Z,0,ObjectId(57294075c56e5232da384500)
ObjectId(5757e53b0f484a81e1149e02),2016-06-08T09:02:34.660Z,0,ObjectId(57294075c56e5232da3844ff)
ObjectId(5757e53b0f484a81e1149e01),2016-06-08T09:02:34.660Z,74.5999984741211,ObjectId(57294075c56e5232da3844fe)
ObjectId(5757e53b0f484a81e1149dfc),2016-06-08T09:02:34.660Z,0,ObjectId(57294075c56e5232da3844fb)
ObjectId(5757e53b0f484a81e1149df9),2016-06-08T09:02:34.660Z,72,ObjectId(57294075c56e5232da3844fa)
ObjectId(5757e53b0f484a81e1149df8),2016-06-08T09:02:34.660Z,0,ObjectId(57294074c56e5232da3844f9)
ObjectId(5757e53b0f484a81e1149df5),2016-06-08T09:02:34.660Z,68,ObjectId(57294074c56e5232da3844f8)
ObjectId(5757e53b0f484a81e1149df2),2016-06-08T09:02:34.660Z,800,ObjectId(57294074c56e5232da3844f6)
ObjectId(5757e53b0f484a81e1149df0),2016-06-08T09:02:34.660Z,0,ObjectId(57294074c56e5232da3844f5)
ObjectId(5757e53b0f484a81e1149dee),2016-06-08T09:02:34.660Z,314.77252197265625,ObjectId(57294074c56e5232da3844f4)
ObjectId(5757e53b0f484a81e1149dec),2016-06-08T09:02:34.660Z,75,ObjectId(57294074c56e5232da3844f3)
ObjectId(5757e53b0f484a81e1149df4),2016-06-08T09:02:34.660Z,71,ObjectId(57294074c56e5232da3844f7)
ObjectId(5757e53b0f484a81e1149de9),2016-06-08T09:02:34.660Z,2,ObjectId(57294074c56e5232da3844f1)
ObjectId(5757e53b0f484a81e1149de7),2016-06-08T09:02:34.660Z,39.34656524658203,ObjectId(56da604bc56e5232da89feef)
ObjectId(5757e53b0f484a81e1149dea),2016-06-08T09:02:34.660Z,0,ObjectId(57294074c56e5232da3844f2)
ObjectId(5757e53b0f484a81e1149e38),2016-06-08T09:02:34.948Z,0,ObjectId(57461f4dc56e520b7094636c)
ObjectId(5757e53b0f484a81e1149e37),2016-06-08T09:02:34.948Z,2,ObjectId(57294074c56e5232da3842f1)
ObjectId(5757e53b0f484a81e1149e36),2016-06-08T09:02:34.948Z,1,ObjectId(57294074c56e5232da3842f2)
ObjectId(5757e53b0f484a81e1149e32),2016-06-08T09:02:34.948Z,71.30000305175781,ObjectId(57294074c56e5232da3842ec)
ObjectId(5757e53b0f484a81e1149e35),2016-06-08T09:02:34.948Z,73.70000457763672,ObjectId(57294074c56e5232da3842ef)
ObjectId(5757e53b0f484a81e1149e33),2016-06-08T09:02:34.948Z,47.47368240356445,ObjectId(57294074c56e5232da3842ed)
ObjectId(5757e53b0f484a81e1149e34),2016-06-08T09:02:34.948Z,74,ObjectId(57294074c56e5232da3842ee)
ObjectId(5757e53b0f484a81e1149e31),2016-06-08T09:02:34.948Z,72,ObjectId(57294074c56e5232da3842eb)
ObjectId(5757e53b0f484a81e1149e30),2016-06-08T09:02:34.948Z,1,ObjectId(57294074c56e5232da3842ea)
ObjectId(5757e53b0f484a81e1149e2f),2016-06-08T09:02:34.948Z,55,ObjectId(57294074c56e5232da3842e6)
ObjectId(5757e53b0f484a81e1149e2e),2016-06-08T09:02:34.948Z,72,ObjectId(57294074c56e5232da3842e8)
ObjectId(5757e53b0f484a81e1149e2c),2016-06-08T09:02:34.948Z,71,ObjectId(57294074c56e5232da3842e7)
ObjectId(5757e53b0f484a81e1149e2d),2016-06-08T09:02:34.948Z,1,ObjectId(57461f4dc56e520b7094636a)
ObjectId(5757e53b0f484a81e1149e2b),2016-06-08T09:02:34.948Z,0,ObjectId(57294074c56e5232da3842e9)
ObjectId(5757e53b0f484a81e1149e29),2016-06-08T09:02:34.948Z,26.410289764404297,ObjectId(56da604dc56e5232da89ff5f)
ObjectId(5757e53b0f484a81e1149e2a),2016-06-08T09:02:34.948Z,1,ObjectId(57294074c56e5232da3842e5)
ObjectId(5757e53c0f484a81e1149e5b),2016-06-08T09:02:35.516Z,0,ObjectId(57294075c56e5232da384517)
ObjectId(5757e53c0f484a81e1149e5d),2016-06-08T09:02:35.516Z,100,ObjectId(57294075c56e5232da384519)
ObjectId(5757e53c0f484a81e1149e5a),2016-06-08T09:02:35.516Z,0,ObjectId(57294075c56e5232da384516)
ObjectId(5757e53c0f484a81e1149e5c),2016-06-08T09:02:35.516Z,76,ObjectId(57294075c56e5232da384518)
ObjectId(5757e53c0f484a81e1149e5f),2016-06-08T09:02:35.516Z,2,ObjectId(57294075c56e5232da38451a)
ObjectId(5757e53c0f484a81e1149e56),2016-06-08T09:02:35.516Z,0,ObjectId(57294075c56e5232da384512)
ObjectId(5757e53c0f484a81e1149e54),2016-06-08T09:02:35.516Z,0,ObjectId(57294075c56e5232da384510)
ObjectId(5757e53c0f484a81e1149e57),2016-06-08T09:02:35.516Z,75.5999984741211,ObjectId(57294075c56e5232da384513)
ObjectId(5757e53c0f484a81e1149e59),2016-06-08T09:02:35.516Z,0,ObjectId(57294075c56e5232da384515)
ObjectId(5757e53c0f484a81e1149e55),2016-06-08T09:02:35.516Z,68,ObjectId(57294075c56e5232da384511)
ObjectId(5757e53c0f484a81e1149e58),2016-06-08T09:02:35.516Z,0,ObjectId(57294075c56e5232da384514)
ObjectId(5757e53c0f484a81e1149e53),2016-06-08T09:02:35.516Z,62.10000228881836,ObjectId(57294075c56e5232da38450f)
ObjectId(5757e53c0f484a81e1149e52),2016-06-08T09:02:35.516Z,0,ObjectId(57294075c56e5232da38450e)
ObjectId(5757e53c0f484a81e1149e4c),2016-06-08T09:02:35.516Z,76,ObjectId(57294075c56e5232da384508)
ObjectId(5757e53c0f484a81e1149e4e),2016-06-08T09:02:35.516Z,0,ObjectId(57294075c56e5232da38450a)
ObjectId(5757e53c0f484a81e1149e4a),2016-06-08T09:02:35.516Z,2,ObjectId(57294075c56e5232da384506)
ObjectId(5757e53c0f484a81e1149e51),2016-06-08T09:02:35.516Z,68,ObjectId(57294075c56e5232da38450d)
ObjectId(5757e53c0f484a81e1149e4f),2016-06-08T09:02:35.516Z,250,ObjectId(57294075c56e5232da38450b)
ObjectId(5757e53c0f484a81e1149e4d),2016-06-08T09:02:35.516Z,0,ObjectId(57294075c56e5232da384509)
ObjectId(5757e53c0f484a81e1149e49),2016-06-08T09:02:35.516Z,0,ObjectId(56da604cc56e5232da89ff27)
ObjectId(5757e53c0f484a81e1149e50),2016-06-08T09:02:35.516Z,75,ObjectId(57294075c56e5232da38450c)
ObjectId(5757e53c0f484a81e1149e4b),2016-06-08T09:02:35.516Z,0,ObjectId(57294075c56e5232da384507)
ObjectId(5757e53c0f484a81e1149eba),2016-06-08T09:02:35.709Z,0,ObjectId(57461f4fc56e520b70946370)
ObjectId(5757e53c0f484a81e1149eb8),2016-06-08T09:02:35.709Z,1,ObjectId(57294074c56e5232da384300)
ObjectId(5757e53c0f484a81e1149eb4),2016-06-08T09:02:35.709Z,86.9473648071289,ObjectId(57294074c56e5232da3842fb)
ObjectId(5757e53c0f484a81e1149eb9),2016-06-08T09:02:35.709Z,2,ObjectId(57294074c56e5232da3842ff)
ObjectId(5757e53c0f484a81e1149eae),2016-06-08T09:02:35.709Z,1,ObjectId(57294074c56e5232da3842f8)
ObjectId(5757e53c0f484a81e1149eb5),2016-06-08T09:02:35.709Z,74,ObjectId(57294074c56e5232da3842fc)
ObjectId(5757e53c0f484a81e1149eb0),2016-06-08T09:02:35.709Z,72,ObjectId(57294074c56e5232da3842f9)
ObjectId(5757e53c0f484a81e1149eb2),2016-06-08T09:02:35.709Z,64.20000457763672,ObjectId(57294074c56e5232da3842fa)
ObjectId(5757e53c0f484a81e1149eb6),2016-06-08T09:02:35.709Z,73.9000015258789,ObjectId(57294074c56e5232da3842fd)
ObjectId(5757e53c0f484a81e1149eac),2016-06-08T09:02:35.709Z,54.5,ObjectId(57294074c56e5232da3842f4)
ObjectId(5757e53c0f484a81e1149ea9),2016-06-08T09:02:35.709Z,1,ObjectId(57461f4fc56e520b7094636e)
ObjectId(5757e53c0f484a81e1149eaa),2016-06-08T09:02:35.709Z,72,ObjectId(57294074c56e5232da3842f6)
ObjectId(5757e53c0f484a81e1149ea6),2016-06-08T09:02:35.709Z,71,ObjectId(57294074c56e5232da3842f5)
ObjectId(5757e53c0f484a81e1149ea3),2016-06-08T09:02:35.709Z,1,ObjectId(57294074c56e5232da3842f3)
ObjectId(5757e53c0f484a81e1149ea5),2016-06-08T09:02:35.709Z,0,ObjectId(57294074c56e5232da3842f7)
ObjectId(5757e53c0f484a81e1149ea1),2016-06-08T09:02:35.709Z,23.446186065673828,ObjectId(56da604fc56e5232da89ff97)
ObjectId(5757e53c0f484a81e1149f17),2016-06-08T09:02:35.833Z,2,ObjectId(57294074c56e5232da38430d)
ObjectId(5757e53c0f484a81e1149f18),2016-06-08T09:02:35.833Z,0,ObjectId(57461f50c56e520b70946374)
ObjectId(5757e53c0f484a81e1149f16),2016-06-08T09:02:35.833Z,1,ObjectId(57294074c56e5232da38430e)
ObjectId(5757e53c0f484a81e1149f15),2016-06-08T09:02:35.833Z,74.0999984741211,ObjectId(57294074c56e5232da38430b)
ObjectId(5757e53c0f484a81e1149f13),2016-06-08T09:02:35.833Z,77.89473724365234,ObjectId(57294074c56e5232da384309)
ObjectId(5757e53c0f484a81e1149f14),2016-06-08T09:02:35.833Z,74,ObjectId(57294074c56e5232da38430a)
ObjectId(5757e53c0f484a81e1149f12),2016-06-08T09:02:35.833Z,73.0999984741211,ObjectId(57294074c56e5232da384308)
ObjectId(5757e53c0f484a81e1149f0e),2016-06-08T09:02:35.833Z,72,ObjectId(57294074c56e5232da384304)
